Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Bwd IAT Tot,Bwd IAT Mean,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.7.206-58.47.48.152-23099-80-17,192.168.7.206,25257,58.47.48.152,308,17,7/12/2017 11:22:50 AM,9259127,337,426,171694,532303,643,425,557.4605738160442,154.31143452042903,860,399,517.4922549196872,271.2983030378998,6640004.128840661,2705.881331374949,8742851.857988467,5668964.8277876,56565916.42630226,1686371.0288107116,50356702.657266706,103272.35685759525,66528987.96232555,154569.39454257232,0,0,0,0,10686,13449,31.674398793772312,37.189491662402766,39,189,94.13938496102976,50.20057300591742,0.4996,1,1,1,289,764,0,0,0,0.8553627143356906,176.15145642371394,1017.4077329022058,467.2925895249224,323,163452,422,542380,55616,54245,160,12,6692208.34550751,5495202.606882872,27305276.676730577,1698266.212933031,15071129.718246227,12333756.389353447,246495987.2805105,2567385.1507501462,DDoS
192.168.1.251-77.237.217.137-25880-443-6,192.168.1.251,25162,77.237.217.137,989,6,7/12/2017 13:09:17 AM,25660925,466,446,96309,38032,1406,871,1151.1037925623452,1097.6871963002786,67,1,9.8467,2.107173658121635,475623.417196917,2944.5791060344277,7177640.849487237,163063.49922317397,76924566.10929273,2735952.783124926,23798400.123195358,44361.364145555875,20050005.877263993,291444.22943644196,0,0,0,0,14984,14309,15.502227464576015,20.019243723787458,58,1244,453.8082477957387,262.77087401106525,62286.956348837186,0,0,1,123,844,0,0,0,3.4271753839856594,361.98929655620867,467.8201315798967,213.55770199319738,479,128703,464,31836,29393,53818,148,26,513668.7107813774,531422.0493946458,87129640.46846952,681325.2479078338,62925155.62399937,27295732.298453033,527389507.4042212,59162666.92760655,BENIGN
192.168.6.92-212.247.74.201-18899-8080-17,192.168.6.92,18034,212.247.74.201,8139,17,7/11/2017 17:56:34 AM,25491898,426,404,175163,119857,615,38,482.32708942960716,99.68864148771807,1054,566,714.7879017907314,266.91601041289437,7378817.521586782,4122.919522721097,2863355.190299095,604385.8114202385,33355550.005075026,1424.9626,63408013.37388838,50279.26886278442,39605123.77079987,53012.691553843906,0,0,0,0,13659,13906,11.21037018568305,14.269200887720398,24,1200,241.17539029715408,98.40981019677696,0.4996,1,1,0,233,639,0,0,0,1.6614556860446534,928.6035724958538,718.1560351343558,328.0000876399542,420,197517,419,124766,59464,37931,83,17,3082659.072589505,106749.55633914395,7152114.539763753,1136201.8585762961,49257479.645975575,5652963.13213256,835766091.73112,17149302.527602006,BENIGN
192.168.7.65-214.41.240.5-50112-80-17,192.168.7.65,49801,214.41.240.5,283,17,7/10/2017 9:49:41 AM,7667278,395,22,255351,7505,48,32,8.829225949921813,1.2781,1431,275,886.4589387819926,190.0759069129666,6773350.720070154,3751.7467213935597,1483728.6774326675,1036513.7589065384,76181452.67581722,222871.61509738988,81919221.35061686,293170.32814839884,95791248.52355376,5993383.948023005,0,0,0,0,12398,440,71.39399606757559,0.0422,59,823,346.7573625018453,258.7193943835176,79663.17490021628,0,0,1,292,350,0,0,0,0.3162295169673017,714.0140669324866,904.2341900613758,164.2026587998403,398,257259,8,3792,39152,16130,296,10,3424840.1011952357,1533766.5774834345,40476704.84002738,1743047.576791916,33833402.83610929,27855973.70267416,829113757.5488899,1949985.368486947,BENIGN
192.168.7.227-27.85.92.141-27340-8080-6,192.168.7.227,26096,27.85.92.141,7603,6,7/14/2017 17:28:59 AM,48166672,463,164,587347,81075,770,411,703.874338683631,294.0648709006742,696,652,630.5808951962364,341.4726305318442,3819834.8757943027,2926.9066009872736,7339896.390135046,2705621.203726103,50527089.03384614,7229974.956187921,886073.1027851718,150960.26821639974,6199492.835887729,1398.2165,0,0,0,0,15047,5325,3.337661017154777,8.354815714999443,0,685,689.6585620799536,153.0996453957976,9822.809269050114,1,0,0,448,306,0,0,0,1.5337296795072555,813.4329883939478,1372.6940966448672,1190.3715443795393,466,571373,164,89557,20126,13856,14,37,3558473.77236634,675718.5917277674,40578869.67199654,1941934.8095469628,23330227.426297665,19093151.014226276,96149843.4124109,10910363.221476257,PortScan
192.168.8.156-162.232.251.45-32051-49148-6,192.168.8.156,30899,162.232.251.45,49137,6,7/7/2017 13:01:39 AM,96831613,67,366,101710,176925,293,47,132.90697894727262,114.8313642184045,142,127,112.32125796245265,14.50846937742262,855048.3248230565,2679.4956381799116,9896590.39173532,1717845.2126271643,65133307.258418284,254558.16739196095,83468490.57451323,1135499.5869773268,85010355.31365372,173357.07790988113,0,0,0,0,2751,11800,3.8010409554376,7.8481055320181845,60,1424,601.9956501564141,514.6014285121765,263382.1181380708,1,0,1,65,25,0,0,0,3.3069692789058305,114.26838573339697,1209.7005873427288,724.439423885826,95,103610,381,183933,33253,10601,24,35,524136.33056302514,87124.52586498673,68972533.85049625,135010.26381072454,63352873.00394988,51279914.83409885,960122173.4282264,20268395.723343473,BENIGN
192.168.3.207-97.42.55.150-33086-3306-6,192.168.3.207,33352,97.42.55.150,3430,6,7/11/2017 17:55:19 AM,52824455,393,383,348308,476943,548,275,355.7074672224407,173.24834936670928,427,102,233.73135469626723,192.35085809643215,2938430.708027933,4659.730418734653,1132462.0464227512,27553.508979165024,79310207.86550842,527037.8979985514,80846305.39332215,42.2522,89887103.57307881,209015.7613845442,0,0,0,0,12246,12274,2.442722324332081,10.520239483162968,11,1134,1055.8778678717658,741.3351052736416,552327.4511404296,1,0,0,195,455,0,0,0,0.5838043803112144,237.03492728413454,1211.486411161517,924.30587679204,406,331671,379,464247,13362,29027,225,35,5307646.431349234,3849511.668376006,55955682.611462265,4482889.947339598,84094874.56371006,80219891.93611798,306697833.86379427,58695586.606318496,BENIGN
192.168.7.7-190.161.165.218-2459-3306-17,192.168.7.7,1913,190.161.165.218,3318,16,7/14/2017 10:08:53 AM,14883273,362,230,29770,134700,1342,1158,1228.4786229584931,838.478318254241,180,122,153.31512738531495,128.74633444187376,4177062.4898619517,2076.1423844312726,2170794.1527140723,1794050.6692968628,77131795.41876939,960285.9862844218,17690504.10934781,187438.69580276997,93224273.28738059,345370.9661136561,0,0,0,0,11380,7470,24.274038749941322,9.20455099878258,48,1077,929.4436692579144,72.54086088681049,18196.972745936044,0,1,0,293,171,0,0,0,4.9966,817.4777690743042,1302.6084053975362,771.6931204982109,352,33987,238,132708,18729,54225,165,21,8327140.004062649,1647280.7655298933,18044296.069485337,5529251.06430866,92640969.60566099,49969381.143601805,846721067.1997658,29332414.383010052,BENIGN
192.168.10.51-144.126.124.19-18473-22-17,192.168.10.51,18725,144.126.124.19,21,17,7/14/2017 9:07:42 AM,55245326,212,188,185838,101619,697,365,556.2204631671228,8.238112870839245,655,152,639.4796937464798,402.5042152373173,9815558.949971227,2368.2463765077114,1239216.4550791143,343.1403,80829800.43521103,317820.5660022978,38544239.5054922,319260.96599832893,76310625.3161471,430930.23447141104,0,0,0,0,7289,5495,6.9345908666583185,0.341530764138271,59,344,302.50335630269427,262.1810243792362,74998.17184414575,0,0,0,60,324,0,0,0,0.038639343496333814,691.088048529146,169.4681484773065,657.178747920478,203,184050,186,111404,3096,43734,50,20,2054588.8383775665,775188.224855276,26569786.855119772,1194269.1845768276,70848622.3748435,10459156.764512248,722835042.4350882,1472322.8097246774,DoS Hulk
192.168.5.92-110.149.134.106-65008-21-17,192.168.5.92,64940,110.149.134.106,220,17,7/7/2017 11:52:49 AM,56617797,374,433,457991,308166,75,22,71.6035333328685,28.692241377704732,1286,658,981.4913347785451,720.2587718971565,4974524.681784977,1051.128898364611,1361700.875670327,849672.5478407366,53278691.88091938,465226.755341897,93940186.040808,188429.04117679934,62499447.011669375,23908.478663187518,0,0,0,0,11555,14073,8.582019488117785,12.304803537874005,24,1208,947.7621862510098,198.1466243681683,32981.33583398049,0,1,0,55,518,0,0,0,0.3004245365793717,574.6270358353102,192.61509343227132,838.525327745574,375,452428,434,317689,38322,20035,111,22,1610615.1503260236,206582.29267704382,85500103.93259951,1180919.3925549842,6459598.380056314,1630701.8495021793,739557866.9322457,3327387.493498461,DoS Hulk
192.168.1.148-221.177.83.250-50773-21-17,192.168.1.148,51050,221.177.83.250,837,17,7/14/2017 12:56:58 AM,60593873,431,323,6433,140261,1176,870,1135.836502596522,661.4456413978002,856,285,482.68201505435735,161.03450539836632,1016529.6388659641,4252.918787045837,4202237.3428528095,467121.6084377804,48774000.629089296,3155857.8193108924,53104385.863446236,90514.4555972025,314026.5687,1398.2165,0,0,0,0,13955,10151,7.227930804037952,6.595899685020252,60,980,244.44441553005845,86.19746150615046,9300.956052259131,1,1,0,278,517,0,0,0,1.4248052644908196,755.9883540905839,938.7677534376628,977.7903984803936,435,16321,328,136519,56830,56601,230,24,4672180.175236915,1949800.3318926368,14398747.625501657,2914341.6568479645,86966837.60446496,2017971.8809186278,847458256.5811375,70786842.97998282,BENIGN
192.168.10.31-4.222.232.212-45169-80-6,192.168.10.31,44295,4.222.232.212,449,6,7/10/2017 11:55:52 AM,106076495,133,147,202330,125397,835,133,418.85403976069693,114.11490968369252,469,407,438.929971878008,287.04883308605037,4152460.5168841337,2075.764817695538,1391702.9832005631,353228.2023317866,25760155.092942867,892135.98055402,92391453.28804485,588321.8900130326,36968447.26782999,354052.60941946413,0,0,0,0,4428,5100,3.0678672526344135,0.0422,55,704,717.572484915339,285.916269861901,69141.76694728446,1,0,0,117,64,0,0,0,1.1354988990936878,414.76000517848087,619.4194025502861,864.3361626300357,146,191109,145,109303,10116,11197,13,11,3415948.447135935,739762.1611101812,91891144.52288416,3234821.190288061,95007381.14717041,91197286.69253051,632188548.4876263,71345009.37830879,BENIGN
192.168.7.243-104.6.241.168-34620-64834-6,192.168.7.243,34736,104.6.241.168,63848,6,7/12/2017 11:14:46 AM,101131487,104,237,45154,265793,1260,1136,1202.1683998658427,852.3412413773506,938,351,835.9744741454708,279.0627777258955,1866468.4060043243,3699.486531446639,7201583.348100079,1686892.2910489226,48709664.926777855,4081120.9644685923,38183023.31045838,376593.7637394105,56870611.702367865,202973.7174495394,0,0,0,0,3559,7859,4.12637981775516,0.8698124324292646,52,789,294.87314166761166,111.57187816922489,6877.973847605936,0,1,0,54,317,0,0,0,3.45551925114825,423.23201010943524,1149.3696673743973,808.4143288180602,104,78184,247,283191,43426,3011,73,10,9145033.006563107,1449829.747157877,95861723.87038806,2916484.434212601,61587309.40237134,37444996.70161441,660879645.9736233,53163553.01231371,PortScan
192.168.6.142-17.137.213.228-32044-22-17,192.168.6.142,32339,17.137.213.228,21,17,7/12/2017 14:01:10 AM,39446841,374,102,496843,89289,928,226,578.9640230486407,341.1547334688338,1417,710,1359.5917304064408,1164.9845,7024848.9095936855,2415.5930449610028,8929971.382882489,6392292.27126144,46251448.52083405,3860554.7934356686,92549297.29671493,338161.40315835085,64725291.986545764,508927.0970446244,0,0,0,0,11932,3226,8.051105339077942,0.0422,17,242,116.59857440660392,18.0246490482295,4535.733796704512,1,1,0,314,117,0,0,0,1.052569791416238,606.5048045278867,161.0605826752691,613.8672291560293,374,487632,102,83461,65409,39969,118,21,5788418.6471108645,5495350.719115082,40239072.96913736,1407713.974442696,66301377.532249406,10673048.944247007,860181567.5343845,33088502.055185914,BENIGN
192.168.10.106-103.196.75.182-41270-3306-17,192.168.10.106,40704,103.196.75.182,3673,17,7/10/2017 13:25:21 AM,80940378,293,195,8511,273018,1357,1282,1265.5340418445717,917.0204337148297,1459,500,1137.445346986221,0.4954,1682134.1936595961,3587.543899959486,5172239.386036229,4471181.145449525,85119127.44150075,1524828.9630655255,84986531.89557324,275010.612533469,66158384.53371227,361819.83783242974,0,0,0,0,9431,6021,4.299306383183479,3.5776324901784804,3,743,75.78315138794711,43.03265137691898,0.4996,1,0,0,43,141,0,0,0,2.6400909050614003,407.6477785031529,454.84347674211466,445.53279081403133,301,19622,181,262301,31861,29391,280,13,2543789.387541961,1914707.262719601,51704701.29332176,328014.59451221407,44991857.00381261,41351078.12159949,813979916.1817033,666109.4983415356,BENIGN
192.168.10.31-4.222.232.212-45169-80-6,192.168.10.31,45224,4.222.232.212,1089,6,7/10/2017 11:55:52 AM,105564675,135,147,184287,134437,796,126,434.20245610799674,83.8677237688214,475,396,399.0799113530807,311.12890027015555,4160233.363671281,1972.598142130265,1232529.967661001,376164.45117868565,25933441.293175925,761915.5309824661,91411017.33982915,632943.7604261092,37697634.21275415,298645.80227924284,0,0,0,0,4762,4437,0.0152,1.7756427403489383,56,684,710.9587921261715,268.333674913212,82677.67565479774,1,0,0,120,63,0,0,0,0.9063510004765712,397.3407747517464,623.2975850500521,861.3630872658016,126,200449,142,138507,7757,13414,26,12,3036011.3083222704,848988.5491061442,91209662.19183174,3354223.2802724657,92174094.59274937,90195694.11319873,631491568.5219646,68366456.19649239,BENIGN
192.168.3.77-136.96.231.231-6394-80-17,192.168.3.77,5459,136.96.231.231,21,17,7/14/2017 16:19:58 AM,35814521,481,162,104573,221228,527,221,354.729832564591,285.87397288484937,348,275,348.05786962513224,340.03637735230274,906842.0949913886,913.199238808808,2378213.761997772,257545.35482306383,53935813.89871487,860578.7164413846,44786139.74779339,42.2522,54179856.72888943,381798.3311770849,0,0,0,0,14964,5081,19.053294555709712,4.1685804215531395,5,589,593.8736334035443,214.16472106828851,30732.036012744975,0,0,1,426,540,0,0,0,0.0058,838.0937577302752,1064.1319004546485,894.7694711083855,474,116167,178,206572,22360,14057,216,38,5553143.905734323,1997140.4545590663,19816083.28525723,5147781.099708901,90763738.28474957,53898128.79424409,284518699.3041101,73206150.09704003,BENIGN
192.168.8.25-35.45.76.79-5827-443-6,192.168.8.25,5073,35.45.76.79,928,6,7/12/2017 17:25:29 AM,71362697,284,334,248388,224396,81,78,64.71564372114368,61.166030489383154,221,45,106.38410204100084,89.65239929505292,2404032.9145893785,3885.431109558579,9974850.0219,1944151.1251498146,48238180.877660625,3726490.748645637,75396390.72046675,83708.08291430303,46325908.18976089,114898.83161945637,0,0,0,0,9096,10530,4.112559865005902,0.0422,53,1371,1304.9092164849185,1212.8354024652513,1446748.8872686527,1,1,1,182,226,0,0,0,3.41444679423034,900.7421187818134,1030.4219075298718,437.22585601898646,290,238277,340,218146,15267,13511,199,29,2980874.1247002147,53397.86771935155,56995211.88592454,2068426.3324509,58948766.6175897,18164172.032991253,308880665.6459523,9238817.19017595,DDoS
192.168.1.251-77.237.217.137-25880-443-6,192.168.1.251,26936,77.237.217.137,21,6,7/12/2017 13:09:17 AM,24973154,468,454,118525,30550,1366,858,1147.2794015956974,1105.735565592229,34,25,43.401063449800546,5.445745596451867,263717.7262875296,3023.067443370628,7084953.462504355,233074.38975293527,76228816.82416119,2790092.422318566,23955541.829630237,167250.68724812983,22423009.36819564,13380.363707908895,0,0,0,0,15321,14217,24.92415194719066,17.407394490342906,58,1227,447.6404206938745,248.27176928092732,62638.16628651385,0,0,1,120,843,0,0,0,3.301038911105842,354.0215991907844,485.93092759991754,192.34107174304248,474,113066,456,21318,29092,56541,156,25,770427.9643988078,714577.9095923722,87630429.51876871,607728.3717804267,62374901.155494444,26741274.216037985,545457381.9442431,61310510.461679846,BENIGN
192.168.7.93-53.45.99.236-63598-3306-6,192.168.7.93,62491,53.45.99.236,3751,6,7/11/2017 16:57:58 AM,60400764,497,446,542799,167939,545,330,520.5316435855965,208.27699938595964,901,304,475.6175009460158,39.314016157450666,5194815.38895879,1638.676488483408,6186919.55638183,2558201.4565875945,48437297.76035171,5861874.030323477,80661008.46454641,286376.4693303858,30104531.998833682,27501.42991124506,0,0,0,0,15469,14001,3.3768049076487294,6.533739351979257,9,1118,1098.5715981516023,699.1078729459033,457733.0486680549,0,1,0,239,705,0,0,0,3.244207449373739,355.4701774562296,461.3321867203024,1167.772946739805,477,551821,459,179912,992,59901,15,20,2876261.8856159174,1695371.694259306,4204927.045975624,828082.8647465223,42556644.57024537,28006255.932886828,49313868.089425296,10368157.54941954,BENIGN
192.168.7.91-132.101.137.130-14019-8080-6,192.168.7.91,15020,132.101.137.130,8265,6,7/11/2017 16:27:40 AM,21217540,433,208,520318,107093,930,398,814.5761316664917,414.7616569232137,498,107,175.41161396030836,106.71455597925211,4432372.126204899,1926.2742874381315,4467882.8753547,4466240.406189162,90248533.46225241,1477640.5845272904,17687763.060602937,42.2522,89014379.00770457,432743.76459306333,0,0,0,0,13814,7023,22.144592776904812,9.222884459290206,54,949,918.9778626607315,663.3522707600049,427061.10044579365,1,0,1,150,249,0,0,0,4.2882681916181635,60.14371785999328,23.80869240273421,1077.6257535999935,443,523269,230,111058,40211,41582,413,10,3521937.195709548,2615717.59791759,60336289.78621393,1938591.8050027606,40242041.705366366,6144588.173965019,846222165.9692132,3508447.1788571626,BENIGN
192.168.8.208-33.47.169.32-3822-22-6,192.168.8.208,4165,33.47.169.32,21,6,7/10/2017 17:27:52 AM,97538044,196,261,20828,199874,1396,884,982.9904907705234,227.52832649143704,394,158,207.74589001141473,192.50961894242795,210881.927717806,3060.0420393757868,2698935.789144881,867236.6438836656,42973321.786487155,1405994.0865395318,3907311.045616193,119348.92809266126,26902262.867454052,189894.49055658508,0,0,0,0,6324,8432,0.0152,0.0422,52,1132,317.0779329791475,317.01433344321725,104586.09008760925,0,1,0,170,449,0,0,0,2.7225763863177077,68.96696641939499,600.3313002381773,1061.2559365593331,212,144,256,189804,64084,65054,87,40,3255242.056542784,698263.5858557571,4836268.254731631,2050988.5796591125,3016499.3537462614,1715372.8278164733,299534618.4796257,3235982.124828923,BENIGN
192.168.10.246-154.185.123.223-56727-22-17,192.168.10.246,55499,154.185.123.223,21,17,7/12/2017 8:40:06 AM,119278282,401,138,292672,64440,1338,1030,1154.0249451726595,772.5026215801015,517,359,351.96091161863546,39.72244149984182,7979513.021431112,1253.0705607810455,4897431.866688095,2892392.0335200005,68301554.49333915,418255.3465051053,76857327.12468873,248564.8478514841,70143322.33551352,457602.6917736304,0,0,0,0,12542,4611,5.933352479792125,0.0422,37,1426,1302.11121767865,758.8013247671796,572832.7048417522,1,1,0,312,107,0,0,0,0.5044701560042825,756.3292181451532,538.2420562877336,1001.9946019509316,406,290133,140,58550,55729,52348,365,11,3401480.30619788,2637253.034752081,88523246.59958495,2123628.4333821717,51527723.27580358,48160879.66311074,836154377.1992297,33133433.06898446,BENIGN
192.168.6.186-96.65.189.145-64622-80-6,192.168.6.186,63951,96.65.189.145,518,6,7/12/2017 13:26:15 AM,29150719,482,182,236037,229306,657,645,663.084797310458,652.9009122230889,589,544,593.7486303841728,465.7030549160029,7098361.590140797,4536.660772906401,9491043.504924867,7461485.949411276,62183906.30166669,8805340.871789241,72206550.43237188,122402.90461637473,60061933.35376492,271241.7560571345,0,0,0,0,15586,4803,28.20071035467334,6.8534100489771665,19,1109,973.955151581651,388.0981085214883,143675.2823131756,0,1,1,455,26,0,0,0,0.7211192432967511,334.8246410305952,774.1828794618484,693.7329884591579,490,250458,173,244383,33786,8372,230,32,7633888.172031783,6138355.936432837,33312147.39679176,1210554.1048292792,84415631.50309408,5087394.845154416,291168091.9097393,53906982.577350594,BENIGN
